Country,Air Pollutant,Air Pollutant Description,Year,Air Pollution Level,Unit Of Air Pollution Level
Denmark,CO,Carbon monoxide (air),1997,1191.5,mg/m3
Denmark,CO,Carbon monoxide (air),2021,0.638,mg/m3
Denmark,CO,Carbon monoxide (air),2014,1.077,mg/m3
Denmark,CO,Carbon monoxide (air),2013,1.904,mg/m3
Denmark,CO,Carbon monoxide (air),2013,0.0,count
Denmark,CO,Carbon monoxide (air),2014,0.0,count
Denmark,CO,Carbon monoxide (air),2021,0.0,count
Denmark,CO,Carbon monoxide (air),2021,0.217,mg/m3
Denmark,CO,Carbon monoxide (air),2014,0.32,mg/m3
Denmark,CO,Carbon monoxide (air),2013,0.364,mg/m3
Denmark,CO,Carbon monoxide (air),2011,1.712,mg/m3
Denmark,CO,Carbon monoxide (air),2009,1.826,mg/m3
Denmark,CO,Carbon monoxide (air),2006,2.19,mg/m3
Denmark,CO,Carbon monoxide (air),2012,2.201,mg/m3
Denmark,CO,Carbon monoxide (air),2010,2.428,mg/m3
Denmark,CO,Carbon monoxide (air),2004,2.816,mg/m3
Denmark,CO,Carbon monoxide (air),2008,2.98,mg/m3
Denmark,CO,Carbon monoxide (air),2005,3.148,mg/m3
Denmark,CO,Carbon monoxide (air),2002,3.322,mg/m3
Denmark,CO,Carbon monoxide (air),2007,3.661,mg/m3
Denmark,CO,Carbon monoxide (air),2003,3.835,mg/m3
Denmark,CO,Carbon monoxide (air),1999,4.091,mg/m3
Denmark,CO,Carbon monoxide (air),2000,4.89,mg/m3
Denmark,CO,Carbon monoxide (air),1998,4.97,mg/m3
Denmark,CO,Carbon monoxide (air),2001,5.713,mg/m3
Denmark,CO,Carbon monoxide (air),2011,0.34,mg/m3
Denmark,CO,Carbon monoxide (air),2012,0.355,mg/m3
Denmark,CO,Carbon monoxide (air),2010,0.442,mg/m3
Denmark,CO,Carbon monoxide (air),2008,0.457,mg/m3
Denmark,CO,Carbon monoxide (air),2007,0.463,mg/m3
Denmark,CO,Carbon monoxide (air),2009,0.471,mg/m3
Denmark,CO,Carbon monoxide (air),2006,0.532,mg/m3
Denmark,CO,Carbon monoxide (air),2005,0.565,mg/m3
Denmark,CO,Carbon monoxide (air),2004,0.615,mg/m3
Denmark,CO,Carbon monoxide (air),2000,0.679,mg/m3
Denmark,CO,Carbon monoxide (air),2001,0.7,mg/m3
Denmark,CO,Carbon monoxide (air),2003,0.743,mg/m3
Denmark,CO,Carbon monoxide (air),2002,0.752,mg/m3
Denmark,CO,Carbon monoxide (air),1999,0.831,mg/m3
Denmark,CO,Carbon monoxide (air),1998,0.856,mg/m3
Denmark,CO,Carbon monoxide (air),1997,929.4,mg/m3
Denmark,CO,Carbon monoxide (air),2019,0.823,mg/m3
Denmark,CO,Carbon monoxide (air),2021,0.866,mg/m3
Denmark,CO,Carbon monoxide (air),2015,0.942,mg/m3
Denmark,CO,Carbon monoxide (air),2013,1.074,mg/m3
Denmark,CO,Carbon monoxide (air),2014,1.142,mg/m3
Denmark,CO,Carbon monoxide (air),2017,1.176,mg/m3
Denmark,CO,Carbon monoxide (air),2016,1.24,mg/m3
Denmark,CO,Carbon monoxide (air),2018,1.683,mg/m3
Denmark,CO,Carbon monoxide (air),2020,2.004,mg/m3
Denmark,CO,Carbon monoxide (air),2013,0.0,count
Denmark,CO,Carbon monoxide (air),2014,0.0,count
Denmark,CO,Carbon monoxide (air),2015,0.0,count
Denmark,CO,Carbon monoxide (air),2016,0.0,count
Denmark,CO,Carbon monoxide (air),2017,0.0,count
Denmark,CO,Carbon monoxide (air),2018,0.0,count
Denmark,CO,Carbon monoxide (air),2019,0.0,count
Denmark,CO,Carbon monoxide (air),2020,0.0,count
Denmark,CO,Carbon monoxide (air),2021,0.0,count
Denmark,CO,Carbon monoxide (air),2020,0.263,mg/m3
Denmark,CO,Carbon monoxide (air),2021,0.271,mg/m3
Denmark,CO,Carbon monoxide (air),2019,0.276,mg/m3
Denmark,CO,Carbon monoxide (air),2017,0.282,mg/m3
Denmark,CO,Carbon monoxide (air),2018,0.326,mg/m3
Denmark,CO,Carbon monoxide (air),2015,0.355,mg/m3
Denmark,CO,Carbon monoxide (air),2016,0.357,mg/m3
Denmark,CO,Carbon monoxide (air),2013,0.364,mg/m3
Denmark,CO,Carbon monoxide (air),2014,0.376,mg/m3
Denmark,CO,Carbon monoxide (air),2012,1.101,mg/m3
Denmark,CO,Carbon monoxide (air),2011,1.377,mg/m3
Denmark,CO,Carbon monoxide (air),2010,1.383,mg/m3
Denmark,CO,Carbon monoxide (air),2006,1.86,mg/m3
Denmark,CO,Carbon monoxide (air),2007,1.874,mg/m3
Denmark,CO,Carbon monoxide (air),2005,2.61,mg/m3
Denmark,CO,Carbon monoxide (air),2004,2.713,mg/m3
Denmark,CO,Carbon monoxide (air),2002,2.928,mg/m3
Denmark,CO,Carbon monoxide (air),2003,4.069,mg/m3
Denmark,CO,Carbon monoxide (air),2012,0.405,mg/m3
Denmark,CO,Carbon monoxide (air),2011,0.45,mg/m3
Denmark,CO,Carbon monoxide (air),2010,0.475,mg/m3
Denmark,CO,Carbon monoxide (air),2007,0.53,mg/m3
Denmark,CO,Carbon monoxide (air),2006,0.645,mg/m3
Denmark,CO,Carbon monoxide (air),2005,0.713,mg/m3
Denmark,CO,Carbon monoxide (air),2004,0.824,mg/m3
Denmark,CO,Carbon monoxide (air),2003,0.896,mg/m3
Denmark,CO,Carbon monoxide (air),2002,0.923,mg/m3
Denmark,CO,Carbon monoxide (air),2019,0.421,mg/m3
Denmark,CO,Carbon monoxide (air),2020,0.446,mg/m3
Denmark,CO,Carbon monoxide (air),2021,0.496,mg/m3
Denmark,CO,Carbon monoxide (air),2018,0.552,mg/m3
Denmark,CO,Carbon monoxide (air),2015,0.559,mg/m3
Denmark,CO,Carbon monoxide (air),2014,0.574,mg/m3
Denmark,CO,Carbon monoxide (air),2017,0.63,mg/m3
Denmark,CO,Carbon monoxide (air),2016,0.645,mg/m3
Denmark,CO,Carbon monoxide (air),2013,0.828,mg/m3
Denmark,CO,Carbon monoxide (air),2013,0.0,count
Denmark,CO,Carbon monoxide (air),2014,0.0,count
Denmark,CO,Carbon monoxide (air),2015,0.0,count
Denmark,CO,Carbon monoxide (air),2016,0.0,count
Denmark,CO,Carbon monoxide (air),2017,0.0,count
Denmark,CO,Carbon monoxide (air),2018,0.0,count
Denmark,CO,Carbon monoxide (air),2019,0.0,count
Denmark,CO,Carbon monoxide (air),2020,0.0,count
Denmark,CO,Carbon monoxide (air),2021,0.0,count
Denmark,CO,Carbon monoxide (air),2021,0.183,mg/m3
Denmark,CO,Carbon monoxide (air),2020,0.184,mg/m3
Denmark,CO,Carbon monoxide (air),2019,0.185,mg/m3
Denmark,CO,Carbon monoxide (air),2018,0.189,mg/m3
Denmark,CO,Carbon monoxide (air),2015,0.194,mg/m3
Denmark,CO,Carbon monoxide (air),2016,0.194,mg/m3
Denmark,CO,Carbon monoxide (air),2017,0.201,mg/m3
Denmark,CO,Carbon monoxide (air),2014,0.227,mg/m3
Denmark,CO,Carbon monoxide (air),2013,0.24,mg/m3
Denmark,CO,Carbon monoxide (air),2011,0.588,mg/m3
Denmark,CO,Carbon monoxide (air),2009,0.689,mg/m3
Denmark,CO,Carbon monoxide (air),2008,0.693,mg/m3
Denmark,CO,Carbon monoxide (air),2012,0.698,mg/m3
Denmark,CO,Carbon monoxide (air),2010,0.864,mg/m3
Denmark,CO,Carbon monoxide (air),2007,1.02,mg/m3
Denmark,CO,Carbon monoxide (air),2006,1.056,mg/m3
Denmark,CO,Carbon monoxide (air),2004,1.106,mg/m3
Denmark,CO,Carbon monoxide (air),2002,1.174,mg/m3
Denmark,CO,Carbon monoxide (air),2005,1.238,mg/m3
Denmark,CO,Carbon monoxide (air),2001,1.337,mg/m3
Denmark,CO,Carbon monoxide (air),2003,1.424,mg/m3
Denmark,CO,Carbon monoxide (air),1999,1.612,mg/m3
Denmark,CO,Carbon monoxide (air),2000,1.813,mg/m3
Denmark,CO,Carbon monoxide (air),1998,1.878,mg/m3
Denmark,CO,Carbon monoxide (air),2011,0.22,mg/m3
Denmark,CO,Carbon monoxide (air),2009,0.229,mg/m3
Denmark,CO,Carbon monoxide (air),2008,0.25,mg/m3
Denmark,CO,Carbon monoxide (air),2012,0.258,mg/m3
Denmark,CO,Carbon monoxide (air),2010,0.277,mg/m3
Denmark,CO,Carbon monoxide (air),2005,0.287,mg/m3
Denmark,CO,Carbon monoxide (air),2007,0.287,mg/m3
Denmark,CO,Carbon monoxide (air),2004,0.3,mg/m3
Denmark,CO,Carbon monoxide (air),2006,0.301,mg/m3
Denmark,CO,Carbon monoxide (air),1999,0.319,mg/m3
Denmark,CO,Carbon monoxide (air),2000,0.328,mg/m3
Denmark,CO,Carbon monoxide (air),2002,0.328,mg/m3
Denmark,CO,Carbon monoxide (air),1998,0.34,mg/m3
Denmark,CO,Carbon monoxide (air),2001,0.347,mg/m3
Denmark,CO,Carbon monoxide (air),2003,0.361,mg/m3
Denmark,CO,Carbon monoxide (air),2021,0.499,mg/m3
Denmark,CO,Carbon monoxide (air),2019,0.554,mg/m3
Denmark,CO,Carbon monoxide (air),2020,0.582,mg/m3
Denmark,CO,Carbon monoxide (air),2015,0.677,mg/m3
Denmark,CO,Carbon monoxide (air),2018,0.691,mg/m3
Denmark,CO,Carbon monoxide (air),2017,0.996,mg/m3
Denmark,CO,Carbon monoxide (air),2016,1.112,mg/m3
Denmark,CO,Carbon monoxide (air),2013,1.434,mg/m3
Denmark,CO,Carbon monoxide (air),2014,1.647,mg/m3
Denmark,CO,Carbon monoxide (air),2013,0.0,count
Denmark,CO,Carbon monoxide (air),2014,0.0,count
Denmark,CO,Carbon monoxide (air),2015,0.0,count
Denmark,CO,Carbon monoxide (air),2016,0.0,count
Denmark,CO,Carbon monoxide (air),2017,0.0,count
Denmark,CO,Carbon monoxide (air),2018,0.0,count
Denmark,CO,Carbon monoxide (air),2019,0.0,count
Denmark,CO,Carbon monoxide (air),2020,0.0,count
Denmark,CO,Carbon monoxide (air),2021,0.0,count
Denmark,CO,Carbon monoxide (air),2021,0.214,mg/m3
Denmark,CO,Carbon monoxide (air),2020,0.221,mg/m3
Denmark,CO,Carbon monoxide (air),2017,0.232,mg/m3
Denmark,CO,Carbon monoxide (air),2015,0.233,mg/m3
Denmark,CO,Carbon monoxide (air),2018,0.243,mg/m3
Denmark,CO,Carbon monoxide (air),2016,0.246,mg/m3
Denmark,CO,Carbon monoxide (air),2019,0.253,mg/m3
Denmark,CO,Carbon monoxide (air),2014,0.283,mg/m3
Denmark,CO,Carbon monoxide (air),2013,0.288,mg/m3
Denmark,CO,Carbon monoxide (air),2011,1.06,mg/m3
Denmark,CO,Carbon monoxide (air),2009,1.223,mg/m3
Denmark,CO,Carbon monoxide (air),2008,1.288,mg/m3
Denmark,CO,Carbon monoxide (air),2012,1.426,mg/m3
Denmark,CO,Carbon monoxide (air),2007,1.463,mg/m3
Denmark,CO,Carbon monoxide (air),2006,1.624,mg/m3
Denmark,CO,Carbon monoxide (air),2010,1.717,mg/m3
Denmark,CO,Carbon monoxide (air),2004,1.78,mg/m3
Denmark,CO,Carbon monoxide (air),2005,1.882,mg/m3
Denmark,CO,Carbon monoxide (air),2003,2.524,mg/m3
Denmark,CO,Carbon monoxide (air),2002,2.562,mg/m3
Denmark,CO,Carbon monoxide (air),2011,0.293,mg/m3
Denmark,CO,Carbon monoxide (air),2012,0.314,mg/m3
Denmark,CO,Carbon monoxide (air),2009,0.341,mg/m3
Denmark,CO,Carbon monoxide (air),2008,0.363,mg/m3
Denmark,CO,Carbon monoxide (air),2007,0.372,mg/m3
Denmark,CO,Carbon monoxide (air),2010,0.378,mg/m3
Denmark,CO,Carbon monoxide (air),2005,0.432,mg/m3
Denmark,CO,Carbon monoxide (air),2006,0.452,mg/m3
Denmark,CO,Carbon monoxide (air),2004,0.477,mg/m3
Denmark,CO,Carbon monoxide (air),2003,0.576,mg/m3
Denmark,CO,Carbon monoxide (air),2002,0.606,mg/m3
Denmark,CO,Carbon monoxide (air),2019,0.695,mg/m3
Denmark,CO,Carbon monoxide (air),2018,0.857,mg/m3
Denmark,CO,Carbon monoxide (air),2020,0.86,mg/m3
Denmark,CO,Carbon monoxide (air),2017,0.947,mg/m3
Denmark,CO,Carbon monoxide (air),2017,0.0,count
Denmark,CO,Carbon monoxide (air),2018,0.0,count
Denmark,CO,Carbon monoxide (air),2019,0.0,count
Denmark,CO,Carbon monoxide (air),2020,0.0,count
Denmark,CO,Carbon monoxide (air),2020,0.17,mg/m3
Denmark,CO,Carbon monoxide (air),2018,0.218,mg/m3
Denmark,CO,Carbon monoxide (air),2017,0.226,mg/m3
Denmark,CO,Carbon monoxide (air),2019,0.245,mg/m3
Denmark,CO,Carbon monoxide (air),2020,0.71,mg/m3
Denmark,CO,Carbon monoxide (air),2020,0.0,count
Denmark,CO,Carbon monoxide (air),2020,0.19,mg/m3
Estonia,CO,Carbon monoxide (air),2020,0.326,mg/m3
Estonia,CO,Carbon monoxide (air),2018,0.351,mg/m3
Estonia,CO,Carbon monoxide (air),2017,0.358,mg/m3
Estonia,CO,Carbon monoxide (air),2015,0.373,mg/m3
Estonia,CO,Carbon monoxide (air),2021,0.393,mg/m3
Estonia,CO,Carbon monoxide (air),2014,0.401,mg/m3
Estonia,CO,Carbon monoxide (air),2019,0.403,mg/m3
Estonia,CO,Carbon monoxide (air),2016,0.439,mg/m3
Estonia,CO,Carbon monoxide (air),2013,0.475,mg/m3
Estonia,CO,Carbon monoxide (air),2013,0.0,count
Estonia,CO,Carbon monoxide (air),2014,0.0,count
Estonia,CO,Carbon monoxide (air),2015,0.0,count
Estonia,CO,Carbon monoxide (air),2016,0.0,count
Estonia,CO,Carbon monoxide (air),2017,0.0,count
Estonia,CO,Carbon monoxide (air),2018,0.0,count
Estonia,CO,Carbon monoxide (air),2019,0.0,count
Estonia,CO,Carbon monoxide (air),2020,0.0,count
Estonia,CO,Carbon monoxide (air),2021,0.0,count
Estonia,CO,Carbon monoxide (air),2013,0.158,mg/m3
Estonia,CO,Carbon monoxide (air),2019,0.159,mg/m3
Estonia,CO,Carbon monoxide (air),2015,0.162,mg/m3
Estonia,CO,Carbon monoxide (air),2016,0.162,mg/m3
Estonia,CO,Carbon monoxide (air),2017,0.162,mg/m3
Estonia,CO,Carbon monoxide (air),2020,0.17,mg/m3
Estonia,CO,Carbon monoxide (air),2018,0.171,mg/m3
Estonia,CO,Carbon monoxide (air),2014,0.181,mg/m3
Estonia,CO,Carbon monoxide (air),2021,0.217,mg/m3
Estonia,CO,Carbon monoxide (air),2012,0.346,mg/m3
Estonia,CO,Carbon monoxide (air),2001,0.4,mg/m3
Estonia,CO,Carbon monoxide (air),2004,0.4,mg/m3
Estonia,CO,Carbon monoxide (air),2008,0.423,mg/m3
Estonia,CO,Carbon monoxide (air),2003,0.425,mg/m3
Estonia,CO,Carbon monoxide (air),2011,0.444,mg/m3
Estonia,CO,Carbon monoxide (air),2007,0.458,mg/m3
Estonia,CO,Carbon monoxide (air),2009,0.459,mg/m3
Estonia,CO,Carbon monoxide (air),2005,0.5,mg/m3
Estonia,CO,Carbon monoxide (air),2010,0.603,mg/m3
Estonia,CO,Carbon monoxide (air),2002,0.762,mg/m3
Estonia,CO,Carbon monoxide (air),2006,0.959,mg/m3
Estonia,CO,Carbon monoxide (air),2012,0.155,mg/m3
Estonia,CO,Carbon monoxide (air),2001,0.161,mg/m3
Estonia,CO,Carbon monoxide (air),2011,0.168,mg/m3
Estonia,CO,Carbon monoxide (air),2008,0.169,mg/m3
Estonia,CO,Carbon monoxide (air),2009,0.17,mg/m3
Estonia,CO,Carbon monoxide (air),2005,0.173,mg/m3
Estonia,CO,Carbon monoxide (air),2004,0.174,mg/m3
Estonia,CO,Carbon monoxide (air),2007,0.175,mg/m3
Estonia,CO,Carbon monoxide (air),2002,0.176,mg/m3
Estonia,CO,Carbon monoxide (air),2003,0.18,mg/m3
Estonia,CO,Carbon monoxide (air),2006,0.187,mg/m3
Estonia,CO,Carbon monoxide (air),2010,0.199,mg/m3
Estonia,CO,Carbon monoxide (air),2003,2.425,mg/m3
Estonia,CO,Carbon monoxide (air),2001,3.375,mg/m3
Estonia,CO,Carbon monoxide (air),2002,3.675,mg/m3
Estonia,CO,Carbon monoxide (air),1998,3.888,mg/m3
Estonia,CO,Carbon monoxide (air),1997,6.137,mg/m3
Estonia,CO,Carbon monoxide (air),2003,0.436,mg/m3
Estonia,CO,Carbon monoxide (air),2002,0.452,mg/m3
Estonia,CO,Carbon monoxide (air),2000,0.531,mg/m3
Estonia,CO,Carbon monoxide (air),2001,0.572,mg/m3
Estonia,CO,Carbon monoxide (air),1999,0.629,mg/m3
Estonia,CO,Carbon monoxide (air),1998,0.993,mg/m3
Estonia,CO,Carbon monoxide (air),1997,1.154,mg/m3
Estonia,CO,Carbon monoxide (air),2021,0.689,mg/m3
Estonia,CO,Carbon monoxide (air),2018,0.918,mg/m3
Estonia,CO,Carbon monoxide (air),2019,1.144,mg/m3
Estonia,CO,Carbon monoxide (air),2016,1.266,mg/m3
Estonia,CO,Carbon monoxide (air),2015,1.567,mg/m3
Estonia,CO,Carbon monoxide (air),2017,1.733,mg/m3
Estonia,CO,Carbon monoxide (air),2014,2.47,mg/m3
Estonia,CO,Carbon monoxide (air),2013,3.049,mg/m3
Estonia,CO,Carbon monoxide (air),2013,0.0,count
Estonia,CO,Carbon monoxide (air),2014,0.0,count
Estonia,CO,Carbon monoxide (air),2015,0.0,count
Estonia,CO,Carbon monoxide (air),2016,0.0,count
Estonia,CO,Carbon monoxide (air),2017,0.0,count
Estonia,CO,Carbon monoxide (air),2018,0.0,count
Estonia,CO,Carbon monoxide (air),2019,0.0,count
Estonia,CO,Carbon monoxide (air),2021,0.0,count
Estonia,CO,Carbon monoxide (air),2019,0.19,mg/m3
Estonia,CO,Carbon monoxide (air),2020,0.201,mg/m3
Estonia,CO,Carbon monoxide (air),2016,0.206,mg/m3
Estonia,CO,Carbon monoxide (air),2021,0.208,mg/m3
Estonia,CO,Carbon monoxide (air),2018,0.212,mg/m3
Estonia,CO,Carbon monoxide (air),2017,0.215,mg/m3
Estonia,CO,Carbon monoxide (air),2015,0.216,mg/m3
Estonia,CO,Carbon monoxide (air),2014,0.232,mg/m3
Estonia,CO,Carbon monoxide (air),2013,0.262,mg/m3
Estonia,CO,Carbon monoxide (air),2009,1.135,mg/m3
Estonia,CO,Carbon monoxide (air),2008,1.394,mg/m3
Estonia,CO,Carbon monoxide (air),2011,2.38,mg/m3
Estonia,CO,Carbon monoxide (air),2004,2.412,mg/m3
Estonia,CO,Carbon monoxide (air),2012,2.415,mg/m3
Estonia,CO,Carbon monoxide (air),2010,2.464,mg/m3
Estonia,CO,Carbon monoxide (air),2006,2.566,mg/m3
Estonia,CO,Carbon monoxide (air),2007,2.68,mg/m3
Estonia,CO,Carbon monoxide (air),2001,2.75,mg/m3
Estonia,CO,Carbon monoxide (air),2005,2.875,mg/m3
Estonia,CO,Carbon monoxide (air),2003,2.95,mg/m3
Estonia,CO,Carbon monoxide (air),2002,3.737,mg/m3
Estonia,CO,Carbon monoxide (air),2009,0.221,mg/m3
Estonia,CO,Carbon monoxide (air),2008,0.225,mg/m3
Estonia,CO,Carbon monoxide (air),2012,0.233,mg/m3
Estonia,CO,Carbon monoxide (air),2011,0.256,mg/m3
Estonia,CO,Carbon monoxide (air),2001,0.27,mg/m3
Estonia,CO,Carbon monoxide (air),2010,0.274,mg/m3
Estonia,CO,Carbon monoxide (air),2005,0.294,mg/m3
Estonia,CO,Carbon monoxide (air),2007,0.299,mg/m3
Estonia,CO,Carbon monoxide (air),2006,0.3,mg/m3
Estonia,CO,Carbon monoxide (air),2002,0.317,mg/m3
Estonia,CO,Carbon monoxide (air),2003,0.33,mg/m3
Estonia,CO,Carbon monoxide (air),2004,0.338,mg/m3
Estonia,CO,Carbon monoxide (air),2021,0.489,mg/m3
Estonia,CO,Carbon monoxide (air),2016,0.738,mg/m3
Estonia,CO,Carbon monoxide (air),2018,0.793,mg/m3
Estonia,CO,Carbon monoxide (air),2019,0.815,mg/m3
Estonia,CO,Carbon monoxide (air),2015,0.89,mg/m3
Estonia,CO,Carbon monoxide (air),2017,0.996,mg/m3
Estonia,CO,Carbon monoxide (air),2014,1.375,mg/m3
Estonia,CO,Carbon monoxide (air),2013,1.384,mg/m3
Estonia,CO,Carbon monoxide (air),2013,0.0,count
Estonia,CO,Carbon monoxide (air),2014,0.0,count
Estonia,CO,Carbon monoxide (air),2015,0.0,count
Estonia,CO,Carbon monoxide (air),2016,0.0,count
Estonia,CO,Carbon monoxide (air),2017,0.0,count
Estonia,CO,Carbon monoxide (air),2018,0.0,count
Estonia,CO,Carbon monoxide (air),2019,0.0,count
Estonia,CO,Carbon monoxide (air),2021,0.0,count
Estonia,CO,Carbon monoxide (air),2019,0.17,mg/m3
Estonia,CO,Carbon monoxide (air),2020,0.179,mg/m3
Estonia,CO,Carbon monoxide (air),2015,0.185,mg/m3
Estonia,CO,Carbon monoxide (air),2016,0.191,mg/m3
Estonia,CO,Carbon monoxide (air),2021,0.199,mg/m3
Estonia,CO,Carbon monoxide (air),2018,0.212,mg/m3
Estonia,CO,Carbon monoxide (air),2014,0.213,mg/m3
Estonia,CO,Carbon monoxide (air),2013,0.217,mg/m3
Estonia,CO,Carbon monoxide (air),2017,0.22,mg/m3
Estonia,CO,Carbon monoxide (air),2009,0.671,mg/m3
Estonia,CO,Carbon monoxide (air),2008,0.913,mg/m3
Estonia,CO,Carbon monoxide (air),2012,1.026,mg/m3
Estonia,CO,Carbon monoxide (air),2010,1.215,mg/m3
Estonia,CO,Carbon monoxide (air),2007,1.327,mg/m3
Estonia,CO,Carbon monoxide (air),2006,1.491,mg/m3
Estonia,CO,Carbon monoxide (air),2004,1.5,mg/m3
Estonia,CO,Carbon monoxide (air),2011,1.6,mg/m3
Estonia,CO,Carbon monoxide (air),2002,2.125,mg/m3
Estonia,CO,Carbon monoxide (air),2003,2.125,mg/m3
Estonia,CO,Carbon monoxide (air),2001,2.562,mg/m3
Estonia,CO,Carbon monoxide (air),2005,2.562,mg/m3
Estonia,CO,Carbon monoxide (air),2012,0.2,mg/m3
Estonia,CO,Carbon monoxide (air),2008,0.21,mg/m3
Estonia,CO,Carbon monoxide (air),2009,0.212,mg/m3
Estonia,CO,Carbon monoxide (air),2011,0.216,mg/m3
Estonia,CO,Carbon monoxide (air),2007,0.23,mg/m3
Estonia,CO,Carbon monoxide (air),2010,0.242,mg/m3
Estonia,CO,Carbon monoxide (air),2001,0.25,mg/m3
Estonia,CO,Carbon monoxide (air),2006,0.258,mg/m3
Estonia,CO,Carbon monoxide (air),2005,0.261,mg/m3
Estonia,CO,Carbon monoxide (air),2004,0.265,mg/m3
Estonia,CO,Carbon monoxide (air),2002,0.279,mg/m3
Estonia,CO,Carbon monoxide (air),2003,0.279,mg/m3
Estonia,CO,Carbon monoxide (air),2017,0.483,mg/m3
Estonia,CO,Carbon monoxide (air),2019,0.564,mg/m3
Estonia,CO,Carbon monoxide (air),2021,0.568,mg/m3
Estonia,CO,Carbon monoxide (air),2015,0.569,mg/m3
Estonia,CO,Carbon monoxide (air),2018,0.656,mg/m3
Estonia,CO,Carbon monoxide (air),2013,0.663,mg/m3
Estonia,CO,Carbon monoxide (air),2020,0.673,mg/m3
Estonia,CO,Carbon monoxide (air),2016,0.795,mg/m3
Estonia,CO,Carbon monoxide (air),2014,0.839,mg/m3
Estonia,CO,Carbon monoxide (air),2013,0.0,count
Estonia,CO,Carbon monoxide (air),2014,0.0,count
Estonia,CO,Carbon monoxide (air),2015,0.0,count
Estonia,CO,Carbon monoxide (air),2016,0.0,count
Estonia,CO,Carbon monoxide (air),2017,0.0,count
Estonia,CO,Carbon monoxide (air),2018,0.0,count
Estonia,CO,Carbon monoxide (air),2019,0.0,count
Estonia,CO,Carbon monoxide (air),2020,0.0,count
Estonia,CO,Carbon monoxide (air),2021,0.0,count
Estonia,CO,Carbon monoxide (air),2020,0.187,mg/m3
Estonia,CO,Carbon monoxide (air),2019,0.191,mg/m3
Estonia,CO,Carbon monoxide (air),2018,0.199,mg/m3
Estonia,CO,Carbon monoxide (air),2015,0.201,mg/m3
Estonia,CO,Carbon monoxide (air),2017,0.204,mg/m3
Estonia,CO,Carbon monoxide (air),2021,0.218,mg/m3
Estonia,CO,Carbon monoxide (air),2016,0.22,mg/m3
Estonia,CO,Carbon monoxide (air),2013,0.225,mg/m3
Estonia,CO,Carbon monoxide (air),2014,0.239,mg/m3
Estonia,CO,Carbon monoxide (air),2012,0.572,mg/m3
Estonia,CO,Carbon monoxide (air),2008,0.651,mg/m3
Estonia,CO,Carbon monoxide (air),2011,0.754,mg/m3
Estonia,CO,Carbon monoxide (air),2010,0.804,mg/m3
Estonia,CO,Carbon monoxide (air),2009,0.857,mg/m3
Estonia,CO,Carbon monoxide (air),2005,0.875,mg/m3
Estonia,CO,Carbon monoxide (air),2007,1.168,mg/m3
Estonia,CO,Carbon monoxide (air),2004,1.288,mg/m3
Estonia,CO,Carbon monoxide (air),2003,1.337,mg/m3
Estonia,CO,Carbon monoxide (air),2006,2.079,mg/m3
Estonia,CO,Carbon monoxide (air),2012,0.196,mg/m3
Estonia,CO,Carbon monoxide (air),2011,0.204,mg/m3
Estonia,CO,Carbon monoxide (air),2009,0.21,mg/m3
Estonia,CO,Carbon monoxide (air),2008,0.213,mg/m3
Estonia,CO,Carbon monoxide (air),2010,0.218,mg/m3
Estonia,CO,Carbon monoxide (air),2005,0.225,mg/m3
Estonia,CO,Carbon monoxide (air),2004,0.244,mg/m3
Estonia,CO,Carbon monoxide (air),2006,0.257,mg/m3
Estonia,CO,Carbon monoxide (air),2007,0.263,mg/m3
Estonia,CO,Carbon monoxide (air),2003,0.272,mg/m3
Estonia,CO,Carbon monoxide (air),2019,0.623,mg/m3
Estonia,CO,Carbon monoxide (air),2018,0.641,mg/m3
Estonia,CO,Carbon monoxide (air),2017,0.817,mg/m3
Estonia,CO,Carbon monoxide (air),2015,0.893,mg/m3
Estonia,CO,Carbon monoxide (air),2016,0.919,mg/m3
Estonia,CO,Carbon monoxide (air),2014,1.106,mg/m3
Estonia,CO,Carbon monoxide (air),2013,1.676,mg/m3
Estonia,CO,Carbon monoxide (air),2013,0.0,count
Estonia,CO,Carbon monoxide (air),2014,0.0,count
Estonia,CO,Carbon monoxide (air),2015,0.0,count
Estonia,CO,Carbon monoxide (air),2016,0.0,count
Estonia,CO,Carbon monoxide (air),2017,0.0,count
Estonia,CO,Carbon monoxide (air),2018,0.0,count
Estonia,CO,Carbon monoxide (air),2019,0.0,count
Estonia,CO,Carbon monoxide (air),2019,0.198,mg/m3
Estonia,CO,Carbon monoxide (air),2020,0.198,mg/m3
Estonia,CO,Carbon monoxide (air),2021,0.214,mg/m3
Estonia,CO,Carbon monoxide (air),2016,0.215,mg/m3
Estonia,CO,Carbon monoxide (air),2015,0.219,mg/m3
Estonia,CO,Carbon monoxide (air),2017,0.22,mg/m3
Estonia,CO,Carbon monoxide (air),2018,0.228,mg/m3
Estonia,CO,Carbon monoxide (air),2014,0.242,mg/m3
Estonia,CO,Carbon monoxide (air),2013,0.28,mg/m3
Estonia,CO,Carbon monoxide (air),2009,0.881,mg/m3
Estonia,CO,Carbon monoxide (air),2012,1.021,mg/m3
Estonia,CO,Carbon monoxide (air),2011,1.224,mg/m3
Estonia,CO,Carbon monoxide (air),2010,1.454,mg/m3
Estonia,CO,Carbon monoxide (air),2007,1.634,mg/m3
Estonia,CO,Carbon monoxide (air),2006,2.286,mg/m3
Estonia,CO,Carbon monoxide (air),2008,2.412,mg/m3
